ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME
"10,105.00",44.00,72.58,4.00,"3,193.52",2/11/2003 0:00,Shipped,1.00,2.00,"2,003.00",Vintage Cars,88.00,S24_3151,Danish Wholesale Imports,31 12 3555,Vinbëltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
"10,119.00",35.00,87.62,13.00,"3,066.70",4/28/2003 0:00,Shipped,2.00,4.00,"2,003.00",Vintage Cars,88.00,S24_3151,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg
"10,129.00",41.00,94.71,4.00,"3,883.11",6/12/2003 0:00,Shipped,2.00,6.00,"2,003.00",Vintage Cars,88.00,S24_3151,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann
"10,142.00",49.00,98.25,1.00,"4,814.25",8/8/2003 0:00,Shipped,3.00,8.00,"2,003.00",Vintage Cars,88.00,S24_3151,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,154.00",31.00,91.17,2.00,"2,826.27",10/2/2003 0:00,Shipped,4.00,10.00,"2,003.00",Vintage Cars,88.00,S24_3151,Boards & Toys Co.,3105552373,4097 Douglas Av.,,Glendale,CA,92561,USA,NA,Young,Leslie
"10,167.00",20.00,79.66,11.00,"1,593.20",10/23/2003 0:00,Cancelled,4.00,10.00,"2,003.00",Vintage Cars,88.00,S24_3151,Scandinavian Gift Ideas,0695-34 6555,èkergatan 24,,BrÑcke,,S-844 67,Sweden,EMEA,Larsson,Maria
"10,177.00",45.00,72.58,2.00,"3,266.10",11/7/2003 0:00,Shipped,4.00,11.00,"2,003.00",Vintage Cars,88.00,S24_3151,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus
"10,185.00",33.00,74.35,2.00,"2,453.55",11/14/2003 0:00,Shipped,4.00,11.00,"2,003.00",Vintage Cars,88.00,S24_3151,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C
"10,197.00",47.00,83.20,8.00,"3,910.40",11/26/2003 0:00,Shipped,4.00,11.00,"2,003.00",Vintage Cars,88.00,S24_3151,Enaco Distributors,(93) 203 4555,"Rambla de Catalu§a, 23",,Barcelona,,08022,Spain,EMEA,Saavedra,Eduardo
"10,208.00",20.00,89.40,2.00,"1,788.00",1/2/2004 0:00,Shipped,1.00,1.00,"2,004.00",Vintage Cars,88.00,S24_3151,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
"10,222.00",47.00,70.81,14.00,"3,328.07",2/19/2004 0:00,Shipped,1.00,2.00,"2,004.00",Vintage Cars,88.00,S24_3151,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie
"10,233.00",40.00,94.71,2.00,"3,788.40",3/29/2004 0:00,Shipped,1.00,3.00,"2,004.00",Vintage Cars,88.00,S24_3151,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William
"10,248.00",30.00,100.00,5.00,"3,053.70",5/7/2004 0:00,Cancelled,2.00,5.00,"2,004.00",Vintage Cars,88.00,S24_3151,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai
"10,261.00",22.00,91.17,3.00,"2,005.74",6/17/2004 0:00,Shipped,2.00,6.00,"2,004.00",Vintage Cars,88.00,S24_3151,QuÇbec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,MontrÇal,QuÇbec,H1J 1C3,Canada,NA,Fresniäre,Jean
"10,273.00",27.00,100.00,6.00,"2,796.12",7/21/2004 0:00,Shipped,3.00,7.00,"2,004.00",Vintage Cars,88.00,S24_3151,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine
"10,283.00",34.00,92.94,8.00,"3,159.96",8/20/2004 0:00,Shipped,3.00,8.00,"2,004.00",Vintage Cars,88.00,S24_3151,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth
"10,295.00",46.00,84.97,3.00,"3,908.62",9/10/2004 0:00,Shipped,3.00,9.00,"2,004.00",Vintage Cars,88.00,S24_3151,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri
"10,306.00",31.00,84.08,2.00,"2,606.48",10/14/2004 0:00,Shipped,4.00,10.00,"2,004.00",Vintage Cars,88.00,S24_3151,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
"10,315.00",24.00,86.74,1.00,"2,081.76",10/29/2004 0:00,Shipped,4.00,10.00,"2,004.00",Vintage Cars,88.00,S24_3151,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
"10,326.00",41.00,85.85,3.00,"3,519.85",11/9/2004 0:00,Shipped,4.00,11.00,"2,004.00",Vintage Cars,88.00,S24_3151,"Volvo Model Replicas, Co",0921-12 3555,BerguvsvÑgen  8,,LuleÜ,,S-958 22,Sweden,EMEA,Berglund,Christina
"10,339.00",55.00,100.00,13.00,"10,758.00",11/23/2004 0:00,Shipped,4.00,11.00,"2,004.00",Vintage Cars,88.00,S24_3151,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
"10,350.00",30.00,100.00,9.00,"3,021.00",12/2/2004 0:00,Shipped,4.00,12.00,"2,004.00",Vintage Cars,88.00,S24_3151,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,373.00",33.00,57.32,12.00,"1,891.56",1/31/2005 0:00,Shipped,1.00,1.00,"2,005.00",Vintage Cars,88.00,S24_3151,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
"10,384.00",43.00,97.87,2.00,"4,208.41",2/23/2005 0:00,Shipped,1.00,2.00,"2,005.00",Vintage Cars,88.00,S24_3151,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie
"10,396.00",27.00,83.20,7.00,"2,246.40",3/23/2005 0:00,Shipped,1.00,3.00,"2,005.00",Vintage Cars,88.00,S24_3151,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,414.00",60.00,100.00,5.00,"6,107.40",5/6/2005 0:00,On Hold,2.00,5.00,"2,005.00",Vintage Cars,88.00,S24_3151,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri
"10,110.00",27.00,73.62,12.00,"1,987.74",3/18/2003 0:00,Shipped,1.00,3.00,"2,003.00",Classic Cars,85.00,S24_3191,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
"10,124.00",49.00,83.04,11.00,"4,068.96",5/21/2003 0:00,Shipped,2.00,5.00,"2,003.00",Classic Cars,85.00,S24_3191,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue
"10,148.00",31.00,73.62,5.00,"2,282.22",9/11/2003 0:00,Shipped,3.00,9.00,"2,003.00",Classic Cars,85.00,S24_3191,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
"10,161.00",20.00,77.05,4.00,"1,541.00",10/17/2003 0:00,Shipped,4.00,10.00,"2,003.00",Classic Cars,85.00,S24_3191,Heintze Collectables,86 21 3555,Smagsloget 45,,èrhus,,8200,Denmark,EMEA,Ibsen,Palle
"10,172.00",24.00,81.33,2.00,"1,951.92",11/5/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,85.00,S24_3191,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA,King,Julie
"10,182.00",33.00,94.17,15.00,"3,107.61",11/12/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,85.00,S24_3191,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,192.00",32.00,72.77,3.00,"2,328.64",11/20/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,85.00,S24_3191,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie
"10,204.00",40.00,79.62,9.00,"3,184.80",12/2/2003 0:00,Shipped,4.00,12.00,"2,003.00",Classic Cars,85.00,S24_3191,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff
"10,212.00",27.00,79.62,2.00,"2,149.74",1/16/2004 0:00,Shipped,1.00,1.00,"2,004.00",Classic Cars,85.00,S24_3191,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,227.00",40.00,79.62,15.00,"3,184.80",3/2/2004 0:00,Shipped,1.00,3.00,"2,004.00",Classic Cars,85.00,S24_3191,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
"10,241.00",26.00,81.33,7.00,"2,114.58",4/13/2004 0:00,Shipped,2.00,4.00,"2,004.00",Classic Cars,85.00,S24_3191,Mini Caravy,88.60.1555,"24, place KlÇber",,Strasbourg,,67000,France,EMEA,Citeaux,FrÇdÇrique
"10,267.00",44.00,96.74,4.00,"4,256.56",7/7/2004 0:00,Shipped,3.00,7.00,"2,004.00",Classic Cars,85.00,S24_3191,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff
"10,279.00",33.00,71.06,4.00,"2,344.98",8/9/2004 0:00,Shipped,3.00,8.00,"2,004.00",Classic Cars,85.00,S24_3191,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,288.00",34.00,68.49,10.00,"2,328.66",9/1/2004 0:00,Shipped,3.00,9.00,"2,004.00",Classic Cars,85.00,S24_3191,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,069045,Singapore,APAC,Victorino,Wendy
"10,302.00",48.00,74.48,6.00,"3,575.04",10/6/2003 0:00,Shipped,4.00,10.00,"2,003.00",Classic Cars,85.00,S24_3191,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth
"10,311.00",25.00,83.04,5.00,"2,076.00",10/16/2004 0:00,Shipped,4.00,10.00,"2,004.00",Classic Cars,85.00,S24_3191,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,321.00",39.00,84.75,2.00,"3,305.25",11/4/2004 0:00,Shipped,4.00,11.00,"2,004.00",Classic Cars,85.00,S24_3191,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta
"10,332.00",45.00,34.19,12.00,"1,538.55",11/17/2004 0:00,Shipped,4.00,11.00,"2,004.00",Classic Cars,85.00,S24_3191,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
"10,346.00",24.00,100.00,2.00,"3,325.92",11/29/2004 0:00,Shipped,4.00,11.00,"2,004.00",Classic Cars,85.00,S24_3191,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue
"10,368.00",46.00,79.62,1.00,"3,662.52",1/19/2005 0:00,Shipped,1.00,1.00,"2,005.00",Classic Cars,85.00,S24_3191,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,380.00",44.00,79.06,9.00,"3,478.64",2/16/2005 0:00,Shipped,1.00,2.00,"2,005.00",Classic Cars,85.00,S24_3191,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,407.00",13.00,81.33,7.00,"1,057.29",4/22/2005 0:00,On Hold,2.00,4.00,"2,005.00",Classic Cars,85.00,S24_3191,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue
"10,420.00",35.00,96.74,10.00,"3,385.90",5/29/2005 0:00,In Process,2.00,5.00,"2,005.00",Classic Cars,85.00,S24_3191,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
"10,108.00",30.00,63.07,5.00,"1,892.10",3/3/2003 0:00,Shipped,1.00,3.00,"2,003.00",Classic Cars,61.00,S24_3371,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold
"10,122.00",34.00,50.21,9.00,"1,707.14",5/8/2003 0:00,Shipped,2.00,5.00,"2,003.00",Classic Cars,61.00,S24_3371,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence
"10,135.00",27.00,66.13,6.00,"1,785.51",7/2/2003 0:00,Shipped,3.00,7.00,"2,003.00",Classic Cars,61.00,S24_3371,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,147.00",30.00,68.58,6.00,"2,057.40",9/5/2003 0:00,Shipped,3.00,9.00,"2,003.00",Classic Cars,61.00,S24_3371,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen
"10,159.00",50.00,69.80,1.00,"3,490.00",10/10/2003 0:00,Shipped,4.00,10.00,"2,003.00",Classic Cars,61.00,S24_3371,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie
"10,169.00",34.00,50.21,1.00,"1,707.14",11/4/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,61.00,S24_3371,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
"10,181.00",23.00,65.52,13.00,"1,506.96",11/12/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,61.00,S24_3371,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel
"10,191.00",48.00,60.01,2.00,"2,880.48",11/20/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,61.00,S24_3371,"Toms SpezialitÑten, Ltd",0221-5554327,Mehrheimerstr. 369,,Kîln,,50739,Germany,EMEA,Pfalzheim,Henriette
"10,203.00",34.00,64.90,7.00,"2,206.60",12/2/2003 0:00,Shipped,4.00,12.00,"2,003.00",Classic Cars,61.00,S24_3371,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,211.00",48.00,48.98,1.00,"2,351.04",1/15/2004 0:00,Shipped,1.00,1.00,"2,004.00",Classic Cars,61.00,S24_3371,Auto Canal+ Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique
"10,225.00",24.00,50.21,8.00,"1,205.04",2/22/2004 0:00,Shipped,1.00,2.00,"2,004.00",Classic Cars,61.00,S24_3371,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Genäve,,1203,Switzerland,EMEA,Holz,Michael
"10,238.00",47.00,62.45,2.00,"2,935.15",4/9/2004 0:00,Shipped,2.00,4.00,"2,004.00",Classic Cars,61.00,S24_3371,Danish Wholesale Imports,31 12 3555,Vinbëltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
"10,253.00",24.00,52.66,12.00,"1,263.84",6/1/2004 0:00,Cancelled,2.00,6.00,"2,004.00",Classic Cars,61.00,S24_3371,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth
"10,266.00",47.00,62.45,13.00,"2,935.15",7/6/2004 0:00,Shipped,3.00,7.00,"2,004.00",Classic Cars,61.00,S24_3371,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
"10,276.00",20.00,61.23,2.00,"1,224.60",8/2/2004 0:00,Shipped,3.00,8.00,"2,004.00",Classic Cars,61.00,S24_3371,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,NA,Barajas,Miguel
"10,287.00",20.00,67.97,11.00,"1,359.40",8/30/2004 0:00,Shipped,3.00,8.00,"2,004.00",Classic Cars,61.00,S24_3371,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Genäve,,1203,Switzerland,EMEA,Holz,Michael
"10,300.00",31.00,58.78,4.00,"1,822.18",10/4/2003 0:00,Shipped,4.00,10.00,"2,003.00",Classic Cars,61.00,S24_3371,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland
"10,310.00",38.00,56.94,9.00,"2,163.72",10/16/2004 0:00,Shipped,4.00,10.00,"2,004.00",Classic Cars,61.00,S24_3371,"Toms SpezialitÑten, Ltd",0221-5554327,Mehrheimerstr. 369,,Kîln,,50739,Germany,EMEA,Pfalzheim,Henriette
"10,320.00",26.00,61.23,2.00,"1,591.98",11/3/2004 0:00,Shipped,4.00,11.00,"2,004.00",Classic Cars,61.00,S24_3371,"Volvo Model Replicas, Co",0921-12 3555,BerguvsvÑgen  8,,LuleÜ,,S-958 22,Sweden,EMEA,Berglund,Christina
"10,331.00",25.00,100.00,9.00,"3,078.50",11/17/2004 0:00,Shipped,4.00,11.00,"2,004.00",Classic Cars,61.00,S24_3371,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA,Hernandez,Rosa
"10,342.00",48.00,62.45,10.00,"2,997.60",11/24/2004 0:00,Shipped,4.00,11.00,"2,004.00",Classic Cars,61.00,S24_3371,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
"10,355.00",44.00,62.45,6.00,"2,747.80",12/7/2004 0:00,Shipped,4.00,12.00,"2,004.00",Classic Cars,61.00,S24_3371,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,363.00",21.00,100.00,15.00,"2,447.76",1/6/2005 0:00,Shipped,1.00,1.00,"2,005.00",Classic Cars,61.00,S24_3371,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
"10,378.00",46.00,41.54,6.00,"1,910.84",2/10/2005 0:00,Shipped,1.00,2.00,"2,005.00",Classic Cars,61.00,S24_3371,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,390.00",46.00,52.84,6.00,"2,430.64",3/4/2005 0:00,Shipped,1.00,3.00,"2,005.00",Classic Cars,61.00,S24_3371,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,419.00",55.00,52.66,12.00,"2,896.30",5/17/2005 0:00,Shipped,2.00,5.00,"2,005.00",Classic Cars,61.00,S24_3371,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg
"10,106.00",31.00,52.60,14.00,"1,630.60",2/17/2003 0:00,Shipped,1.00,2.00,"2,003.00",Vintage Cars,65.00,S24_3420,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
"10,119.00",20.00,72.98,5.00,"1,459.60",4/28/2003 0:00,Shipped,2.00,4.00,"2,003.00",Vintage Cars,65.00,S24_3420,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg
"10,131.00",29.00,59.18,6.00,"1,716.22",6/16/2003 0:00,Shipped,2.00,6.00,"2,003.00",Vintage Cars,65.00,S24_3420,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan
"10,143.00",33.00,77.59,9.00,"2,560.47",8/10/2003 0:00,Shipped,3.00,8.00,"2,003.00",Vintage Cars,65.00,S24_3420,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C
"10,155.00",34.00,55.89,7.00,"1,900.26",10/6/2003 0:00,Shipped,4.00,10.00,"2,003.00",Vintage Cars,65.00,S24_3420,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti
"10,167.00",32.00,63.12,3.00,"2,019.84",10/23/2003 0:00,Cancelled,4.00,10.00,"2,003.00",Vintage Cars,65.00,S24_3420,Scandinavian Gift Ideas,0695-34 6555,èkergatan 24,,BrÑcke,,S-844 67,Sweden,EMEA,Larsson,Maria
"10,178.00",27.00,73.64,6.00,"1,988.28",11/8/2003 0:00,Shipped,4.00,11.00,"2,003.00",Vintage Cars,65.00,S24_3420,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette
"10,186.00",21.00,69.04,3.00,"1,449.84",11/14/2003 0:00,Shipped,4.00,11.00,"2,003.00",Vintage Cars,65.00,S24_3420,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas
"10,198.00",27.00,71.67,6.00,"1,935.09",11/27/2003 0:00,Shipped,4.00,11.00,"2,003.00",Vintage Cars,65.00,S24_3420,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold
"10,209.00",36.00,77.59,2.00,"2,793.24",1/9/2004 0:00,Shipped,1.00,1.00,"2,004.00",Vintage Cars,65.00,S24_3420,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael
"10,222.00",43.00,70.35,6.00,"3,025.05",2/19/2004 0:00,Shipped,1.00,2.00,"2,004.00",Vintage Cars,65.00,S24_3420,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie
"10,249.00",25.00,69.70,2.00,"1,742.50",5/8/2004 0:00,Shipped,2.00,5.00,"2,004.00",Vintage Cars,65.00,S24_3420,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,NA,Tseng,Kyung
"10,262.00",46.00,70.35,11.00,"3,236.10",6/24/2004 0:00,Cancelled,2.00,6.00,"2,004.00",Vintage Cars,65.00,S24_3420,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,274.00",24.00,72.33,3.00,"1,735.92",7/21/2004 0:00,Shipped,3.00,7.00,"2,004.00",Vintage Cars,65.00,S24_3420,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen
"10,284.00",39.00,71.67,13.00,"2,795.13",8/21/2004 0:00,Shipped,3.00,8.00,"2,004.00",Vintage Cars,65.00,S24_3420,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan
"10,296.00",31.00,53.92,9.00,"1,671.52",9/15/2004 0:00,Shipped,3.00,9.00,"2,004.00",Vintage Cars,65.00,S24_3420,"Bavarian Collectables Imports, Co.", +49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael
"10,307.00",22.00,71.67,3.00,"1,576.74",10/14/2004 0:00,Shipped,4.00,10.00,"2,004.00",Vintage Cars,65.00,S24_3420,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca
"10,316.00",47.00,76.93,11.00,"3,615.71",11/1/2004 0:00,Shipped,4.00,11.00,"2,004.00",Vintage Cars,65.00,S24_3420,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen
"10,328.00",20.00,72.98,2.00,"1,459.60",11/12/2004 0:00,Shipped,4.00,11.00,"2,004.00",Vintage Cars,65.00,S24_3420,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
"10,339.00",29.00,99.69,14.00,"2,891.01",11/23/2004 0:00,Shipped,4.00,11.00,"2,004.00",Vintage Cars,65.00,S24_3420,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
"10,351.00",38.00,68.38,4.00,"2,598.44",12/3/2004 0:00,Shipped,4.00,12.00,"2,004.00",Vintage Cars,65.00,S24_3420,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann
"10,361.00",34.00,100.00,6.00,"3,871.92",12/17/2004 0:00,Shipped,4.00,12.00,"2,004.00",Vintage Cars,65.00,S24_3420,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
"10,373.00",46.00,66.00,11.00,"3,036.00",1/31/2005 0:00,Shipped,1.00,1.00,"2,005.00",Vintage Cars,65.00,S24_3420,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
"10,386.00",35.00,63.76,9.00,"2,231.60",3/1/2005 0:00,Resolved,1.00,3.00,"2,005.00",Vintage Cars,65.00,S24_3420,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,398.00",34.00,71.67,13.00,"2,436.78",3/30/2005 0:00,Shipped,1.00,3.00,"2,005.00",Vintage Cars,65.00,S24_3420,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul
